,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
511,0.016094420600858368,0.006060606060606061,0.0,0.016094420600858368,0.0,0.0
512,0.13197424892703863,0.15151515151515152,0.0625,0.09656652360515021,0.0,0.0
513,0.10836909871244635,0.09696969696969697,0.0,0.10836909871244634,0.0,0.0
514,0.990343347639485,0.896969696969697,0.0,0.990343347639485,0.0,0.0
515,0.05257510729613734,0.03636363636363636,0.25,0.017014101778050274,0.0,0.0
516,0.05257510729613734,0.048484848484848485,0.0,0.05257510729613733,0.0,0.0
517,0.1609442060085837,0.15151515151515152,0.0,0.16094420600858367,0.0,0.0
518,0.045064377682403435,0.01818181818181818,0.0,0.04506437768240343,0.0,0.0
519,0.04184549356223176,0.024242424242424242,0.0,0.04184549356223176,0.0,0.0
520,0.10515021459227468,0.08484848484848485,0.0,0.10515021459227467,0.0,0.0
521,0.7092274678111588,0.696969696969697,0.4375,0.20600858369098712,0.058823529411764705,0.0
522,0.10622317596566523,0.10303030303030303,0.0625,0.07725321888412016,0.0,0.0
523,0.1630901287553648,0.12727272727272726,0.0,0.1630901287553648,0.0,0.0
524,0.0944206008583691,0.08484848484848485,0.0,0.09442060085836909,0.0,0.0
525,0.1609442060085837,0.13333333333333333,0.0,0.16094420600858367,0.0,0.0
526,0.47639484978540775,0.503030303030303,0.0,0.4763948497854077,0.0,0.0
527,0.033261802575107295,0.03636363636363636,0.0,0.033261802575107295,0.0,0.0
528,0.2778969957081545,0.24242424242424243,0.0,0.27789699570815446,0.0,0.0
529,0.40450643776824036,0.38181818181818183,0.0,0.40450643776824036,0.11764705882352941,0.0
530,0.043991416309012876,0.030303030303030304,0.0,0.04399141630901287,0.0,0.0
531,0.17167381974248927,0.15757575757575756,0.0,0.17167381974248927,0.0,0.0
532,0.04184549356223176,0.030303030303030304,0.0,0.04184549356223176,0.0,0.0
533,0.10622317596566523,0.10303030303030303,0.0,0.10622317596566523,0.0,0.0
534,0.41952789699570814,0.4,0.0625,0.31223175965665234,0.0,0.0
535,0.8218884120171673,0.696969696969697,0.0,0.8218884120171672,0.0,0.0
536,0.15450643776824036,0.10303030303030303,0.0,0.15450643776824033,0.0,0.0
537,0.07081545064377683,0.06666666666666667,0.1875,0.030579399141630898,0.0,0.0
538,0.3540772532188841,0.3515151515151515,0.1875,0.17221030042918453,0.0,0.0
539,0.11373390557939914,0.09696969696969697,0.0,0.11373390557939914,0.0,0.0
540,0.3111587982832618,0.3393939393939394,0.25,0.12783568362967504,0.0,0.0
541,0.06974248927038626,0.05454545454545454,0.0,0.06974248927038626,0.0,0.0
542,0.06652360515021459,0.048484848484848485,0.0625,0.047478540772532184,0.0,0.0
543,0.060085836909871244,0.05454545454545454,0.0,0.060085836909871244,0.0,0.0
544,0.1223175965665236,0.10909090909090909,0.0,0.12231759656652359,0.0,0.0
545,0.1223175965665236,0.10303030303030303,0.375,0.03433476394849785,0.0,0.0
546,0.015021459227467811,0.006060606060606061,0.0,0.015021459227467811,0.0,0.0
547,0.02467811158798283,0.006060606060606061,0.0,0.024678111587982828,0.0,0.0
548,0.03969957081545064,0.030303030303030304,0.0,0.03969957081545064,0.0,0.0
549,0.0815450643776824,0.06666666666666667,0.0,0.0815450643776824,0.0,0.0
550,0.13197424892703863,0.10909090909090909,0.0,0.13197424892703863,0.0,0.0
551,0.033261802575107295,0.012121212121212121,0.0,0.033261802575107295,0.0,0.0
552,0.0407725321888412,0.01818181818181818,0.0,0.0407725321888412,0.0,0.0
553,0.3090128755364807,0.3151515151515151,0.0,0.30901287553648066,0.0,0.0
554,0.2167381974248927,0.18181818181818182,0.0,0.21673819742489267,0.0,0.0
555,0.048283261802575105,0.03636363636363636,0.0,0.048283261802575105,0.0,0.0
556,0.5107296137339056,0.46060606060606063,0.1875,0.25053648068669526,0.0,0.0
557,0.008583690987124463,0.006060606060606061,0.0,0.008583690987124463,0.0,0.0
558,0.1351931330472103,0.11515151515151516,0.0,0.13519313304721028,0.0,0.0
559,0.12875536480686695,0.12727272727272726,0.125,0.07339055793991416,0.0,0.0
560,0.0815450643776824,0.08484848484848485,0.0625,0.05874463519313304,0.0,0.0
561,0.03862660944206009,0.01818181818181818,0.0,0.03862660944206008,0.0,0.0
562,0.1684549356223176,0.16363636363636364,0.0,0.1684549356223176,0.0,0.0
563,0.03755364806866953,0.024242424242424242,0.0,0.03755364806866952,0.0,0.0
564,0.17381974248927037,0.1696969696969697,0.25,0.068976088289393,0.0,0.0
565,0.11695278969957082,0.10303030303030303,0.0625,0.08530042918454935,0.0,0.0
566,0.398068669527897,0.3696969696969697,0.0,0.398068669527897,0.0,0.0
567,0.0815450643776824,0.06666666666666667,0.0,0.0815450643776824,0.0,0.0
568,0.15343347639484978,0.15151515151515152,0.0,0.15343347639484978,0.0,0.0
569,0.6448497854077253,0.6424242424242425,0.875,0.10584448371623327,0.0,0.0
570,0.11587982832618025,0.09696969696969697,0.0,0.11587982832618025,0.0,0.0
571,0.16738197424892703,0.1393939393939394,0.0,0.16738197424892703,0.0,0.0
572,0.23819742489270387,0.24848484848484848,0.0,0.23819742489270385,0.0,0.0
